2020-01-01,4℃,-2℃,多云,东南风,2级,60,良,2
2019-01-03,5℃,-4℃,多云,东南风,2级,208,重度污染,5
2019-01-04,5℃,-4℃,多云~阴,东北风,2级,225,重度污染,5
2019-01-05,3℃,-5℃,阴~晴,东北风,2级,74,良,2
2019-01-06,6℃,-4℃,晴,东南风,1级,136,轻度污染,3
2019-01-07,5℃,-5℃,多云~晴,东北风,2级,235,重度污染,5
2019-01-08,2℃,-5℃,多云,东北风,3级,80,良,2
2019-01-09,2℃,-3℃,阴~多云,东南风,2级,74,良,2
2019-01-10,5℃,-1℃,多云,西南风,2级,113,轻度污染,3
2019-01-11,7℃,-2℃,晴,西南风,1级,130,轻度污染,3
2019-01-12,8℃,-2℃,多云~晴,西南风,2级,198,中度污染,4
2019-01-13,7℃,-4℃,晴,东南风,1级,291,重度污染,5
2019-01-14,6℃,-5℃,多云,西南风,1级,323,严重污染,6
2019-01-15,-1℃,-7℃,多云,东北风,3级,157,中度污染,4
2019-01-16,3℃,-7℃,晴,西南风,2级,64,良,2
2019-01-17,7℃,-4℃,晴,西南风,2级,88,良,2
2019-01-18,8℃,-1℃,多云~阴,东南风,2级,117,轻度污染,3
2019-01-19,4℃,-5℃,阴~晴,东北风,2级,167,中度污染,4
2019-01-20,4℃,-3℃,晴,西北风,2级,66,良,2
2019-01-21,8℃,-1℃,晴,西南风,2级,97,良,2
2019-01-22,11℃,0℃,晴,西南风,2级,97,良,2
2019-01-23,11℃,0℃,晴,东南风,2级,99,良,2
2019-01-24,12℃,-1℃,晴~多云,东南风,2级,125,轻度污染,3
2019-01-25,4℃,-6℃,多云~晴,东北风,3级,108,轻度污染,3
2019-01-26,5℃,-2℃,晴,西南风,1级,82,良,2
2019-01-27,7℃,-2℃,晴~多云,西南风,3级,80,良,2
2019-01-28,7℃,0℃,晴,东北风,2级,88,良,2
2019-01-29,8℃,1℃,多云~阴,西南风,3级,103,轻度污染,3
2019-01-30,5℃,-3℃,阴,东北风,3级,145,轻度污染,3
2019-01-31,3℃,-3℃,阴~多云,东北风,3级,61,良,2
2018-12-01,13℃,7℃,多云~小雨,东南风,2级,318,严重污染,6
2018-12-02,13℃,8℃,小雨~阴,西南风,1级,240,重度污染,5
2018-12-03,10℃,1℃,小雨~多云,东北风,3级,191,中度污染,4
2018-12-04,8℃,0℃,晴~多云,东北风,2级,124,轻度污染,3
2018-12-05,5℃,0℃,阴~小雪,东南风,2级,78,良,2
2018-12-06,4℃,-6℃,多云~晴,东北风,3级,74,良,2
2018-12-07,-1℃,-8℃,晴,东北风,2级,48,优,1
2018-12-08,-1℃,-8℃,晴,东北风,1级,62,良,2
2018-12-09,2℃,-6℃,晴~多云,东南风,1级,81,良,2
2018-12-10,3℃,-4℃,多云~小雪,东北风,2级,127,轻度污染,3
2018-12-11,2℃,-8℃,晴,东北风,2级,122,轻度污染,3
2018-12-12,3℃,-6℃,晴,西南风,2级,72,良,2
2018-12-13,4℃,-5℃,晴,东北风,2级,107,轻度污染,3
2018-12-14,6℃,-4℃,晴~多云,东南风,2级,98,良,2
2018-12-15,8℃,-1℃,多云,西南风,3级,98,良,2
2018-12-16,8℃,-2℃,晴,西南风,2级,130,轻度污染,3
2018-12-17,9℃,0℃,晴,西南风,2级,123,轻度污染,3
2018-12-18,11℃,2℃,晴,东南风,2级,99,良,2
2018-12-19,11℃,2℃,多云,东北风,2级,181,中度污染,4
2018-12-20,11℃,3℃,晴~阴,东南风,2级,158,中度污染,4
2018-12-21,10℃,4℃,阴~多云,东北风,2级,173,中度污染,4
2018-12-22,9℃,-2℃,多云,东北风,2级,129,轻度污染,3
2018-12-23,4℃,-6℃,晴,东北风,3级,129,轻度污染,3
2018-12-24,7℃,-4℃,晴~多云,西南风,2级,129,轻度污染,3
2018-12-25,7℃,-3℃,多云,东北风,2级,124,轻度污染,3
2018-12-26,3℃,-5℃,多云,东北风,3级,87,良,2
2018-12-27,-1℃,-9℃,多云~晴,东北风,3级,61,良,2
2018-12-28,-3℃,-9℃,晴,东北风,2级,51,良,2
2018-12-29,-1℃,-8℃,晴,东北风,1级,74,良,2
2018-12-30,0℃,-9℃,晴,东北风,2级,82,良,2
2018-12-31,2℃,-7℃,多云~晴,东北风,1级,95,良,2
2018-11-01,20℃,9℃,晴,南风,1-2级,98,良,2
2018-11-02,21℃,10℃,晴,南风,1-2级,115,轻度污染,3
2018-11-03,20℃,12℃,晴~多云,南风,1-2级,95,良,2
2018-11-04,19℃,11℃,多云~阴,东北风,1-2级,89,良,2
2018-11-05,12℃,7℃,小雨,东北风,3-4级,66,良,2
2018-11-06,11℃,5℃,小雨~多云,东北风,1-2级,50,优,1
2018-11-07,13℃,7℃,阴~小雨,北风,1-2级,70,良,2
2018-11-08,10℃,6℃,小雨~晴,南风,1-2级,61,良,2
2018-11-09,17℃,6℃,晴,南风,3-4级,77,良,2
2018-11-10,15℃,8℃,多云~阴,东北风,1-2级,112,轻度污染,3
2018-11-11,15℃,6℃,阴~晴,东北风,1-2级,99,良,2
2018-11-12,17℃,7℃,晴,南风,1-2级,124,轻度污染,3
2018-11-13,17℃,7℃,晴,南风,1-2级,140,轻度污染,3
2018-11-14,17℃,9℃,晴~多云,南风,1-2级,120,轻度污染,3
2018-11-15,14℃,6℃,阴~小雨,南风,1-2级,95,良,2
2018-11-16,11℃,3℃,阴~多云,北风,3-4级,51,良,2
2018-11-17,10℃,4℃,阴~多云,南风,1-2级,68,良,2
2018-11-18,12℃,2℃,多云~晴,南风,1-2级,105,轻度污染,3
2018-11-19,13℃,6℃,晴,南风,3-4级,90,良,2
2018-11-20,14℃,5℃,多云~阴,南风,1-2级,101,轻度污染,3
2018-11-21,10℃,1℃,多云~晴,东北风,2级,125,轻度污染,3
2018-11-22,11℃,3℃,晴,西南风,2级,84,良,2
2018-11-23,13℃,2℃,多云~晴,西南风,3级,104,轻度污染,3
2018-11-24,14℃,5℃,晴,东南风,1级,180,中度污染,4
2018-11-25,15℃,6℃,晴,东南风,2级,152,中度污染,4
2018-11-26,17℃,6℃,晴~多云,西南风,3级,161,中度污染,4
2018-11-27,12℃,3℃,多云,东北风,2级,298,重度污染,5
2018-11-28,15℃,6℃,多云~阴,东南风,2级,255,重度污染,5
2018-11-29,11℃,5℃,多云,东北风,2级,280,重度污染,5
2018-11-30,14℃,6℃,多云,东南风,2级,207,重度污染,5
2018-10-01,23℃,13℃,晴,北风,3-4级,56,良,2
2018-10-02,25℃,12℃,晴,南风,1-2级,69,良,2
2018-10-03,26℃,13℃,晴,南风,1-2级,69,良,2
2018-10-04,27℃,14℃,晴,南风,1-2级,94,良,2
2018-10-05,27℃,14℃,晴,南风,1-2级,105,轻度污染,3
2018-10-06,23℃,12℃,晴~多云,北风,3-4级,97,良,2
2018-10-07,23℃,11℃,晴,北风,1-2级,69,良,2
2018-10-08,21℃,12℃,多云~小雨,南风,1-2级,99,良,2
2018-10-09,17℃,6℃,阴~晴,北风,3-4级,69,良,2
2018-10-10,18℃,6℃,晴,北风,1-2级,49,优,1
2018-10-11,19℃,7℃,晴,北风,1-2级,68,良,2
2018-10-12,22℃,11℃,晴,南风,1-2级,85,良,2
2018-10-13,23℃,13℃,多云,南风,1-2级,85,良,2
2018-10-14,22℃,12℃,多云,南风,1-2级,79,良,2
2018-10-15,22℃,12℃,多云,南风,1-2级,78,良,2
2018-10-16,20℃,11℃,小雨~阴,北风,1-2级,114,轻度污染,3
2018-10-17,18℃,7℃,多云,东北风,3-4级,67,良,2
2018-10-18,18℃,6℃,晴,东北风,1-2级,65,良,2
2018-10-19,19℃,8℃,晴~多云,东北风,1-2级,73,良,2
2018-10-20,19℃,12℃,多云,南风,1-2级,86,良,2
2018-10-21,20℃,13℃,多云,南风,1-2级,80,良,2
2018-10-22,22℃,10℃,晴,南风,3-4级,82,良,2
2018-10-23,20℃,11℃,晴,南风,1-2级,82,良,2
2018-10-24,24℃,14℃,晴~多云,南风,1-2级,83,良,2
2018-10-25,19℃,8℃,小雨~多云,南风,3-4级,109,轻度污染,3
2018-10-26,15℃,5℃,晴,西北风,3-4级,114,轻度污染,3
2018-10-27,18℃,8℃,晴,南风,1-2级,77,良,2
2018-10-28,20℃,7℃,晴,南风,1-2级,72,良,2
2018-10-29,17℃,6℃,晴,东北风,1-2级,61,良,2
2018-10-30,18℃,6℃,晴,北风,1-2级,69,良,2
2018-10-31,19℃,8℃,晴,东风,1-2级,75,良,2
2018-09-01,29℃,21℃,多云,东北风,1-2级,60,良,2
2018-09-02,28℃,23℃,小雨,南风,1-2级,52,良,2
2018-09-03,32℃,19℃,多云~晴,北风,1-2级,49,优,1
2018-09-04,29℃,19℃,晴,北风,1-2级,45,优,1
2018-09-05,30℃,22℃,多云,南风,1-2级,61,良,2
2018-09-06,31℃,17℃,多云,南风,3-4级,65,良,2
2018-09-07,27℃,16℃,晴,北风,1-2级,43,优,1
2018-09-08,28℃,15℃,晴,北风,1-2级,59,良,2
2018-09-09,28℃,18℃,晴,北风,1-2级,63,良,2
2018-09-10,28℃,18℃,多云,南风,1-2级,54,良,2
2018-09-11,28℃,19℃,晴,南风,1-2级,67,良,2
2018-09-12,30℃,20℃,晴,南风,1-2级,65,良,2
2018-09-13,29℃,21℃,多云,南风,1-2级,83,良,2
2018-09-14,28℃,20℃,多云,北风,1-2级,80,良,2
2018-09-15,27℃,20℃,小雨,北风,1-2级,88,良,2
2018-09-16,26℃,18℃,多云,北风,1-2级,56,良,2
2018-09-17,26℃,18℃,多云~小雨,北风,1-2级,77,良,2
2018-09-18,22℃,18℃,小雨~中到大雨,南风,1-2级,96,良,2
2018-09-19,21℃,19℃,小雨,北风,1-2级,91,良,2
2018-09-20,25℃,16℃,阴~晴,北风,1-2级,52,良,2
2018-09-21,27℃,15℃,晴,北风,1-2级,67,良,2
2018-09-22,25℃,13℃,晴,北风,1-2级,78,良,2
2018-09-23,25℃,12℃,晴,北风,1-2级,64,良,2
2018-09-24,24℃,12℃,晴,北风,1-2级,54,良,2
2018-09-25,22℃,13℃,多云,北风,1-2级,61,良,2
2018-09-26,23℃,13℃,多云,北风,1-2级,78,良,2
2018-09-27,25℃,17℃,晴~阴,南风,1-2级,85,良,2
2018-09-28,26℃,15℃,多云~晴,南风,1-2级,82,良,2
2018-09-29,26℃,12℃,晴,南风,1-2级,79,良,2
2018-09-30,22℃,14℃,晴,北风,3-4级,58,良,2
2018-08-01,35℃,26℃,多云,东风,1-2级,76,良,2
2018-08-02,35℃,26℃,多云,东风,1-2级,85,良,2
2018-08-03,36℃,26℃,多云,东风,1-2级,97,良,2
2018-08-04,35℃,26℃,雷阵雨,东风,1-2级,66,良,2
2018-08-05,35℃,26℃,雷阵雨,南风,1-2级,58,良,2
2018-08-06,34℃,27℃,多云,南风,1-2级,66,良,2
2018-08-07,35℃,27℃,多云,南风,1-2级,70,良,2
2018-08-08,37℃,27℃,多云~雷阵雨,南风,1-2级,70,良,2
2018-08-09,34℃,26℃,多云,北风,1-2级,85,良,2
2018-08-10,35℃,27℃,多云,东北风,1-2级,106,轻度污染,3
2018-08-11,35℃,27℃,晴,南风,1-2级,83,良,2
2018-08-12,36℃,26℃,晴~多云,南风,1-2级,85,良,2
2018-08-13,34℃,26℃,雷阵雨,东北风,1-2级,55,良,2
2018-08-14,31℃,25℃,中雨~雷阵雨,东北风,1-2级,28,优,1
2018-08-15,31℃,24℃,雷阵雨~阴,东北风,3-4级,26,优,1
2018-08-16,30℃,22℃,小雨~多云,东北风,4-5级,36,优,1
2018-08-17,31℃,23℃,多云~阵雨,东北风,1-2级,55,良,2
2018-08-18,26℃,23℃,大雨,东北风,4-5级,62,良,2
2018-08-19,26℃,23℃,暴雨,东风,4-5级,19,优,1
2018-08-20,28℃,21℃,阵雨~晴,北风,3-4级,21,优,1
2018-08-21,31℃,23℃,晴,东北风,1-2级,58,良,2
2018-08-22,30℃,22℃,多云,东北风,3-4级,122,轻度污染,3
2018-08-23,29℃,21℃,晴,北风,3-4级,67,良,2
2018-08-24,30℃,20℃,晴,北风,1-2级,73,良,2
2018-08-25,31℃,22℃,晴,南风,1-2级,71,良,2
2018-08-26,31℃,21℃,晴,南风,1-2级,72,良,2
2018-08-27,31℃,22℃,多云~小雨,东北风,1-2级,77,良,2
2018-08-28,31℃,23℃,多云,东北风,1-2级,88,良,2
2018-08-29,32℃,23℃,多云~晴,东北风,1-2级,85,良,2
2018-08-30,31℃,23℃,多云~阴,东北风,3-4级,81,良,2
2018-08-31,29℃,22℃,多云,东北风,3-4级,64,良,2
2018-07-01,33℃,23℃,晴~多云,东北风,1-2级,83,良,2
2018-07-02,32℃,23℃,多云~雷阵雨,东风,1-2级,78,良,2
2018-07-03,32℃,24℃,多云,东风,1-2级,84,良,2
2018-07-04,31℃,23℃,多云,南风,1-2级,93,良,2
2018-07-05,35℃,24℃,晴,东北风,1-2级,103,轻度污染,3
2018-07-06,34℃,23℃,晴,北风,1-2级,112,轻度污染,3
2018-07-07,33℃,23℃,晴~多云,东南风,1-2级,76,良,2
2018-07-08,31℃,23℃,多云~雷阵雨,南风,1-2级,51,良,2
2018-07-09,29℃,22℃,雷阵雨~多云,北风,1-2级,56,良,2
2018-07-10,28℃,23℃,雷阵雨,东北风,1-2级,62,良,2
2018-07-11,32℃,25℃,阴~多云,东风,1-2级,77,良,2
2018-07-12,35℃,26℃,多云,南风,1-2级,57,良,2
2018-07-13,35℃,27℃,多云~雷阵雨,南风,1-2级,58,良,2
2018-07-14,34℃,26℃,雷阵雨,南风,3-4级,44,优,1
2018-07-15,35℃,28℃,多云~晴,南风,1-2级,51,良,2
2018-07-16,36℃,27℃,晴,南风,1-2级,66,良,2
2018-07-17,35℃,29℃,多云~晴,南风,1-2级,65,良,2
2018-07-18,36℃,29℃,晴,南风,1-2级,58,良,2
2018-07-19,37℃,30℃,晴,南风,3-4级,65,良,2
2018-07-20,37℃,29℃,晴,南风,3-4级,72,良,2
2018-07-21,37℃,27℃,晴,南风,3-4级,83,良,2
2018-07-22,37℃,28℃,晴~阴,东北风,1-2级,77,良,2
2018-07-23,32℃,24℃,大雨,东北风,4-5级,54,良,2
2018-07-24,35℃,29℃,多云~晴,南风,3-4级,38,优,1
2018-07-25,38℃,27℃,晴~多云,南风,1-2级,80,良,2
2018-07-26,34℃,26℃,雷阵雨,东北风,1-2级,58,良,2
2018-07-27,32℃,25℃,雷阵雨,北风,1-2级,64,良,2
2018-07-28,33℃,25℃,雷阵雨,东风,1-2级,56,良,2
2018-07-29,33℃,26℃,雷阵雨~多云,东风,1-2级,49,优,1
2018-07-30,33℃,26℃,雷阵雨~多云,东风,1-2级,75,良,2
2018-07-31,34℃,26℃,多云,东风,1-2级,65,良,2
2018-06-01,34℃,24℃,晴,南风,1-2级,105,轻度污染,3
2018-06-02,33℃,24℃,晴,南风,1-2级,94,良,2
2018-06-03,33℃,24℃,晴~多云,南风,3-4级,108,轻度污染,3
2018-06-04,33℃,25℃,多云~晴,南风,1-2级,113,轻度污染,3
2018-06-05,37℃,28℃,晴,南风,3-4级,113,轻度污染,3
2018-06-06,37℃,28℃,晴,南风,3-4级,110,轻度污染,3
2018-06-07,36℃,25℃,多云,南风,1-2级,102,轻度污染,3
2018-06-08,35℃,20℃,多云~雷阵雨,东北风,1-2级,101,轻度污染,3
2018-06-09,22℃,17℃,中雨,北风,1-2级,53,良,2
2018-06-10,24℃,17℃,阵雨~多云,北风,3-4级,44,优,1
2018-06-11,31℃,22℃,晴,东南风,1-2级,81,良,2
2018-06-12,36℃,26℃,晴,南风,1-2级,100,良,2
2018-06-13,32℃,20℃,雷阵雨~多云,南风,3-4级,71,良,2
2018-06-14,31℃,20℃,晴,北风,1-2级,67,良,2
2018-06-15,33℃,23℃,晴,南风,1-2级,79,良,2
2018-06-16,32℃,24℃,多云,南风,1-2级,71,良,2
2018-06-17,31℃,23℃,多云,南风,1-2级,76,良,2
2018-06-18,32℃,23℃,多云,南风,1-2级,82,良,2
2018-06-19,33℃,21℃,多云,南风,1-2级,81,良,2
2018-06-20,34℃,24℃,晴,北风,1-2级,105,轻度污染,3
2018-06-21,36℃,27℃,晴~多云,南风,1-2级,90,良,2
2018-06-22,35℃,25℃,多云~晴,南风,1-2级,72,良,2
2018-06-23,35℃,26℃,晴,南风,3-4级,73,良,2
2018-06-24,35℃,25℃,晴,南风,3-4级,80,良,2
2018-06-25,29℃,22℃,大雨,南风,3-4级,50,优,1
2018-06-26,29℃,24℃,阴~多云,南风,1-2级,35,优,1
2018-06-27,35℃,26℃,晴~多云,南风,1-2级,60,良,2
2018-06-28,33℃,22℃,晴,北风,1-2级,60,良,2
2018-06-29,35℃,25℃,晴,南风,1-2级,60,良,2
2018-06-30,35℃,23℃,晴,东风,1-2级,92,良,2
2018-05-01,24℃,13℃,雷阵雨~阵雨,北风,1-2级,167,中度污染,4
2018-05-02,22℃,13℃,多云~晴,北风,3-4级,48,优,1
2018-05-03,23℃,16℃,晴,北风,3-4级,55,良,2
2018-05-04,29℃,20℃,晴,南风,4-5级,78,良,2
2018-05-05,23℃,15℃,雷阵雨~阵雨,南风,1-2级,58,良,2
2018-05-06,24℃,15℃,多云,北风,3-4级,80,良,2
2018-05-07,27℃,16℃,晴,东北风,1-2级,114,轻度污染,3
2018-05-08,27℃,16℃,晴,东北风,1-2级,114,轻度污染,3
2018-05-09,28℃,18℃,晴,东南风,1-2级,93,良,2
2018-05-10,28℃,18℃,晴~多云,南风,3-4级,85,良,2
2018-05-11,20℃,16℃,小雨,南风,1-2级,81,良,2
2018-05-12,28℃,19℃,多云,南风,1-2级,82,良,2
2018-05-13,33℃,25℃,晴,南风,1-2级,95,良,2
2018-05-14,35℃,26℃,晴,南风,4-5级,87,良,2
2018-05-15,33℃,21℃,大雨,南风,3-4级,61,良,2
2018-05-16,29℃,21℃,阵雨,南风,1-2级,39,优,1
2018-05-17,25℃,19℃,阴~多云,北风,1-2级,66,良,2
2018-05-18,27℃,18℃,多云,东北风,3-4级,88,良,2
2018-05-19,26℃,17℃,多云,东北风,3-4级,88,良,2
2018-05-20,24℃,15℃,阴~多云,东风,1-2级,56,良,2
2018-05-21,23℃,15℃,阴~阵雨,北风,1-2级,50,优,1
2018-05-22,22℃,15℃,多云~晴,北风,3-4级,51,良,2
2018-05-23,29℃,21℃,晴,南风,4-5级,104,轻度污染,3
2018-05-24,30℃,21℃,晴~多云,南风,4-5级,93,良,2
2018-05-25,29℃,20℃,多云~晴,南风,1-2级,78,良,2
2018-05-26,29℃,21℃,多云,南风,1-2级,124,轻度污染,3
2018-05-27,31℃,21℃,多云~晴,北风,1-2级,128,轻度污染,3
2018-05-28,33℃,20℃,多云,南风,3-4级,136,轻度污染,3
2018-05-29,31℃,20℃,多云,东北风,1-2级,114,轻度污染,3
2018-05-30,32℃,19℃,晴,东北风,1-2级,96,良,2
2018-05-31,33℃,19℃,晴,北风,1-2级,96,良,2
2018-04-01,30℃,21℃,晴,南风,3-4级,121,轻度污染,3
2018-04-02,31℃,15℃,晴~多云,南风,4-5级,125,轻度污染,3
2018-04-03,14℃,7℃,多云,东北风,4-5级,164,中度污染,4
2018-04-04,11℃,5℃,多云~小雨,北风,4-5级,53,良,2
2018-04-05,9℃,2℃,阴~多云,北风,1-2级,76,良,2
2018-04-06,11℃,1℃,多云,西北风,4-5级,88,良,2
2018-04-07,14℃,5℃,晴,西北风,3-4级,62,良,2
2018-04-08,22℃,13℃,晴,南风,3-4级,99,良,2
2018-04-09,27℃,16℃,晴,南风,1-2级,112,轻度污染,3
2018-04-10,27℃,14℃,晴,南风,4-5级,217,重度污染,5
2018-04-11,24℃,15℃,晴~多云,北风,1-2级,101,轻度污染,3
2018-04-12,25℃,12℃,多云~小雨,东北风,3-4级,140,轻度污染,3
2018-04-13,12℃,6℃,小雨~多云,东北风,3-4级,56,良,2
2018-04-14,17℃,7℃,晴,北风,3-4级,79,良,2
2018-04-15,20℃,11℃,晴,北风,1-2级,91,良,2
2018-04-16,23℃,13℃,晴,南风,3-4级,121,轻度污染,3
2018-04-17,25℃,18℃,晴,南风,3-4级,124,轻度污染,3
2018-04-18,29℃,20℃,晴,南风,4-5级,116,轻度污染,3
2018-04-19,31℃,22℃,晴,南风,3-4级,90,良,2
2018-04-20,31℃,24℃,晴~阴,南风,4-5级,95,良,2
2018-04-21,31℃,21℃,小雨~中雨,东北风,3-4级,94,良,2
2018-04-22,12℃,10℃,中雨~小雨,东北风,4-5级,52,良,2
2018-04-23,17℃,8℃,多云,东北风,4-5级,57,良,2
2018-04-24,20℃,8℃,晴,东北风,1-2级,71,良,2
2018-04-25,23℃,14℃,晴,南风,1-2级,70,良,2
2018-04-26,27℃,15℃,晴~多云,南风,3-4级,85,良,2
2018-04-27,23℃,15℃,晴,东北风,1-2级,112,轻度污染,3
2018-04-28,31℃,22℃,晴,南风,4-5级,99,良,2
2018-04-29,31℃,21℃,晴,南风,3-4级,84,良,2
2018-04-30,30℃,17℃,多云,北风,1-2级,117,轻度污染,3
2018-03-01,10℃,4℃,多云~晴,东北风,3-4级,89,良,2
2018-03-02,15℃,6℃,晴,南风,4-5级,73,良,2
2018-03-03,21℃,8℃,晴~小雨,南风,4-5级,70,良,2
2018-03-04,5℃,-1℃,小雨~雨夹雪,东北风,4-5级,95,良,2
2018-03-05,9℃,0℃,晴,东北风,3-4级,57,良,2
2018-03-06,10℃,2℃,多云~阴,北风,1-2级,89,良,2
2018-03-07,9℃,0℃,阴,南风,1-2级,82,良,2
2018-03-08,7℃,-2℃,多云~晴,北风,3-4级,80,良,2
2018-03-09,13℃,1℃,晴,南风,3-4级,91,良,2
2018-03-10,17℃,7℃,晴,南风,1-2级,126,轻度污染,3
2018-03-11,20℃,10℃,多云~晴,南风,1-2级,224,重度污染,5
2018-03-12,22℃,16℃,晴,南风,4-5级,114,轻度污染,3
2018-03-13,26℃,19℃,晴,南风,4-5级,72,良,2
2018-03-14,27℃,8℃,晴~阴,南风,3-4级,71,良,2
2018-03-15,8℃,0℃,阵雨~多云,东北风,4-5级,102,轻度污染,3
2018-03-16,10℃,1℃,晴~多云,东北风,1-2级,54,良,2
2018-03-17,9℃,3℃,多云~小雨,北风,1-2级,114,轻度污染,3
2018-03-18,6℃,3℃,小雨~阴,北风,1-2级,121,轻度污染,3
2018-03-19,12℃,2℃,多云,北风,3-4级,127,轻度污染,3
2018-03-20,7℃,0℃,多云,东北风,3-4级,59,良,2
2018-03-21,11℃,3℃,晴,北风,1-2级,70,良,2
2018-03-22,16℃,7℃,多云~晴,南风,1-2级,102,轻度污染,3
2018-03-23,22℃,8℃,多云~雷阵雨,南风,3-4级,114,轻度污染,3
2018-03-24,18℃,7℃,阴~晴,北风,1-2级,66,良,2
2018-03-25,24℃,16℃,晴,南风,1-2级,101,轻度污染,3
2018-03-26,26℃,18℃,晴~多云,南风,4-5级,91,良,2
2018-03-27,29℃,20℃,晴,南风,4-5级,84,良,2
2018-03-28,30℃,12℃,晴,南风,4-5级,101,轻度污染,3
2018-03-29,19℃,11℃,多云~晴,北风,4-5级,150,轻度污染,3
2018-03-30,24℃,14℃,晴,东北风,1-2级,117,轻度污染,3
2018-03-31,26℃,18℃,晴~多云,南风,3-4级,95,良,2
2018-02-01,7℃,-5℃,晴,南风,3-4级,91,良,2
2018-02-02,1℃,-9℃,晴,北风,3-4级,74,良,2
2018-02-03,0℃,-8℃,晴,北风,1-2级,67,良,2
2018-02-04,3℃,-7℃,晴,南风,1-2级,79,良,2
2018-02-05,1℃,-9℃,晴,北风,1-2级,65,良,2
2018-02-06,3℃,-6℃,晴,南风,1-2级,60,良,2
2018-02-07,3℃,-8℃,晴,北风,3-4级,91,良,2
2018-02-08,6℃,-6℃,晴~多云,南风,4-5级,72,良,2
2018-02-09,9℃,-4℃,多云~晴,北风,3-4级,126,轻度污染,3
2018-02-10,4℃,-7℃,晴,北风,3-4级,82,良,2
2018-02-11,2℃,-6℃,晴,北风,3-4级,94,良,2
2018-02-12,6℃,-4℃,晴,西风,3-4级,69,良,2
2018-02-13,12℃,2℃,晴,南风,4-5级,83,良,2
2018-02-14,9℃,-1℃,多云,东北风,3-4级,105,轻度污染,3
2018-02-15,8℃,1℃,多云,北风,1-2级,65,良,2
2018-02-16,10℃,-1℃,晴~多云,北风,1-2级,104,轻度污染,3
2018-02-17,10℃,2℃,多云~阴,南风,1-2级,158,中度污染,4
2018-02-18,10℃,2℃,多云,南风,1-2级,90,良,2
2018-02-19,12℃,2℃,多云,南风,1-2级,108,轻度污染,3
2018-02-20,7℃,0℃,多云~阴,北风,1-2级,191,中度污染,4
2018-02-21,8℃,2℃,多云~晴,南风,1-2级,137,轻度污染,3
2018-02-22,12℃,4℃,晴,南风,3-4级,126,轻度污染,3
2018-02-23,16℃,3℃,晴~雨夹雪,西南风,3-4级,79,良,2
2018-02-24,2℃,-3℃,小雪~多云,东北风,4-5级,93,良,2
