2020-01-01,4℃,-2℃,多云,东南风,2级,60,良,2
2018-02-25,11℃,0℃,晴,南风,1-2级,94,良,2
2018-02-26,17℃,6℃,晴,南风,4-5级,122,轻度污染,3
2018-02-27,15℃,4℃,多云~阵雨,东北风,3-4级,186,中度污染,4
2018-02-28,15℃,4℃,多云,南风,3-4级,183,中度污染,4
2018-01-01,10℃,-2℃,晴~多云,南风,1-2级,170,中度污染,4
2018-01-02,5℃,-3℃,多云~小雪,北风,3-4级,188,中度污染,4
2018-01-03,0℃,-3℃,阴~小雪,北风,1-2级,61,良,2
2018-01-04,-1℃,-6℃,小雪~阴,北风,1-2级,64,良,2
2018-01-05,2℃,-4℃,晴~多云,北风,1-2级,84,良,2
2018-01-06,4℃,-3℃,多云~小雪,无持续风向,微风,115,轻度污染,3
2018-01-07,1℃,-4℃,小雪~阴,北风,1-2级,161,中度污染,4
2018-01-08,2℃,-6℃,晴,无持续风向,3-4级,119,轻度污染,3
2018-01-09,4℃,-8℃,晴,西北风,1-2级,74,良,2
2018-01-10,0℃,-9℃,晴,北风,3-4级,55,良,2
2018-01-11,-2℃,-10℃,晴,北风,1-2级,45,优,1
2018-01-12,3℃,-8℃,晴,南风,3-4级,65,良,2
2018-01-13,7℃,-2℃,晴,南风,3-4级,72,良,2
2018-01-14,9℃,0℃,晴,南风,3-4级,98,良,2
2018-01-15,8℃,1℃,晴~多云,东风,1-2级,183,中度污染,4
2018-01-16,7℃,-1℃,多云,北风,1-2级,205,重度污染,5
2018-01-17,8℃,-2℃,晴,南风,1-2级,249,重度污染,5
2018-01-18,7℃,1℃,多云~晴,南风,1-2级,261,重度污染,5
2018-01-19,9℃,0℃,晴,南风,1-2级,263,重度污染,5
2018-01-20,10℃,1℃,晴,东南风,1-2级,201,重度污染,5
2018-01-21,4℃,-2℃,雾~阴,北风,1-2级,238,重度污染,5
2018-01-22,1℃,-8℃,阴~多云,北风,1-2级,77,良,2
2018-01-23,-3℃,-9℃,晴,北风,1-2级,59,良,2
2018-01-24,-2℃,-7℃,晴~多云,北风,1-2级,63,良,2
2018-01-25,-2℃,-9℃,多云,东北风,3-4级,75,良,2
2018-01-26,0℃,-9℃,晴~阴,东北风,1-2级,70,良,2
2018-01-27,-3℃,-7℃,小雪,东南风,1-2级,113,轻度污染,3
2018-01-28,-2℃,-9℃,多云~晴,北风,1-2级,107,轻度污染,3
2018-01-29,1℃,-8℃,晴,南风,1-2级,146,轻度污染,3
2018-01-30,4℃,-5℃,多云,南风,1-2级,91,良,2
2018-01-31,3℃,-4℃,晴,南风,1-2级,110,轻度污染,3
2017-12-01,8℃,-1℃,晴,南风,1-2级,110,轻度污染,3
2017-12-02,11℃,2℃,晴~多云,南风,3-4级,138,轻度污染,3
2017-12-03,8℃,-3℃,多云,东北风,3-4级,170,中度污染,4
2017-12-04,4℃,-4℃,晴,北风,1-2级,56,良,2
2017-12-05,6℃,-3℃,晴,南风,1-2级,76,良,2
2017-12-06,9℃,-2℃,晴,南风,3-4级,115,轻度污染,3
2017-12-07,6℃,-4℃,晴,北风,1-2级,151,中度污染,4
2017-12-08,7℃,-1℃,晴,南风,3-4级,63,良,2
2017-12-09,9℃,-2℃,多云~晴,南风,3-4级,85,良,2
2017-12-10,7℃,-3℃,晴,北风,1-2级,125,轻度污染,3
2017-12-11,4℃,-5℃,晴,东北风,3-4级,90,良,2
2017-12-12,4℃,-4℃,晴~多云,东北风,1-2级,68,良,2
2017-12-13,4℃,-2℃,多云,东北风,1-2级,129,轻度污染,3
2017-12-14,3℃,-1℃,小雪,南风,1-2级,157,中度污染,4
2017-12-15,2℃,-6℃,小雪~晴,无持续风向,微风,188,中度污染,4
2017-12-16,1℃,-6℃,晴,无持续风向,3-4级,99,良,2
2017-12-17,5℃,-2℃,晴,南风,3-4级,67,良,2
2017-12-18,7℃,-4℃,晴,北风,1-2级,83,良,2
2017-12-19,7℃,-2℃,晴,南风,1-2级,81,良,2
2017-12-20,8℃,-2℃,晴,北风,1-2级,100,良,2
2017-12-21,11℃,2℃,晴,南风,3-4级,73,良,2
2017-12-22,11℃,1℃,晴~多云,南风,3-4级,114,轻度污染,3
2017-12-23,10℃,-1℃,多云~晴,西北风,1-2级,176,中度污染,4
2017-12-24,7℃,-4℃,晴,北风,3-4级,126,轻度污染,3
2017-12-25,8℃,-3℃,晴,南风,3-4级,80,良,2
2017-12-26,7℃,-2℃,晴,东北风,3-4级,131,轻度污染,3
2017-12-27,11℃,2℃,晴,南风,3-4级,128,轻度污染,3
2017-12-28,22℃,2℃,晴,南风,1-2级,182,中度污染,4
2017-12-29,9℃,1℃,多云,北风,1-2级,309,严重污染,6
2017-12-30,8℃,-4℃,多云~晴,北风,3-4级,335,严重污染,6
2017-12-31,7℃,-2℃,晴,南风,1-2级,160,中度污染,4
2017-11-01,18℃,9℃,多云~晴,南风,1-2级,101,轻度污染,3
2017-11-02,22℃,9℃,晴,南风,3-4级,151,中度污染,4
2017-11-03,14℃,2℃,晴,北风,3-4级,100,良,2
2017-11-04,15℃,6℃,晴,南风,1-2级,61,良,2
2017-11-05,17℃,9℃,晴,南风,3-4级,69,良,2
2017-11-06,20℃,12℃,晴,南风,3-4级,73,良,2
2017-11-07,22℃,7℃,晴,南风,1-2级,122,轻度污染,3
2017-11-08,19℃,10℃,晴,北风,1-2级,149,轻度污染,3
2017-11-09,20℃,10℃,多云~小雨,南风,3-4级,91,良,2
2017-11-10,13℃,2℃,晴,北风,3-4级,78,良,2
2017-11-11,13℃,5℃,晴,南风,1-2级,65,良,2
2017-11-12,16℃,8℃,多云~晴,南风,3-4级,82,良,2
2017-11-13,17℃,1℃,晴,北风,1-2级,93,良,2
2017-11-14,12℃,2℃,晴,东北风,1-2级,78,良,2
2017-11-15,13℃,5℃,晴~多云,东北风,1-2级,90,良,2
2017-11-16,15℃,7℃,多云,南风,1-2级,123,轻度污染,3
2017-11-17,10℃,-2℃,多云~晴,北风,3-4级,140,轻度污染,3
2017-11-18,5℃,-2℃,晴,北风,1-2级,40,优,1
2017-11-19,8℃,0℃,多云,南风,1-2级,74,良,2
2017-11-20,10℃,2℃,多云~晴,南风,1-2级,128,轻度污染,3
2017-11-21,12℃,1℃,晴,南风,3-4级,112,轻度污染,3
2017-11-22,9℃,-1℃,晴,北风,1-2级,97,良,2
2017-11-23,9℃,-1℃,晴,南风,1-2级,75,良,2
2017-11-24,9℃,3℃,晴,南风,3-4级,64,良,2
2017-11-25,15℃,1℃,晴,南风,3-4级,114,轻度污染,3
2017-11-26,7℃,-1℃,晴,北风,3-4级,108,轻度污染,3
2017-11-27,12℃,4℃,晴~多云,南风,3-4级,97,良,2
2017-11-28,14℃,0℃,晴,南风,3-4级,129,轻度污染,3
2017-11-29,5℃,-3℃,多云,北风,3-4级,77,良,2
2017-11-30,6℃,-4℃,晴,北风,1-2级,94,良,2
2017-10-01,24℃,17℃,阴~多云,东北风,3-4级,67,良,2
2017-10-02,24℃,14℃,晴~多云,东北风,3-4级,59,良,2
2017-10-03,19℃,12℃,多云,东北风,3-4级,56,良,2
2017-10-04,19℃,12℃,多云,南风,1-2级,60,良,2
2017-10-05,18℃,11℃,小雨~多云,南风,1-2级,56,良,2
2017-10-06,23℃,13℃,晴~多云,南风,1-2级,84,良,2
2017-10-07,24℃,16℃,小雨,南风,1-2级,115,轻度污染,3
2017-10-08,20℃,16℃,小雨,北风,1-2级,136,轻度污染,3
2017-10-09,20℃,14℃,小雨,东北风,3-4级,67,良,2
2017-10-10,14℃,8℃,小雨~阴,东北风,3-4级,19,优,1
2017-10-11,16℃,10℃,多云,北风,1-2级,44,优,1
2017-10-12,18℃,10℃,晴,南风,1-2级,69,良,2
2017-10-13,20℃,12℃,晴~多云,南风,1-2级,88,良,2
2017-10-14,21℃,14℃,多云,南风,1-2级,137,轻度污染,3
2017-10-15,20℃,14℃,多云~阴,北风,1-2级,136,轻度污染,3
2017-10-16,19℃,12℃,阴,北风,1-2级,157,中度污染,4
2017-10-17,17℃,2℃,阴~小雨,北风,1-2级,124,轻度污染,3
2017-10-18,17℃,11℃,多云,北风,1-2级,85,良,2
2017-10-19,20℃,10℃,多云~晴,南风,1-2级,100,良,2
2017-10-20,21℃,12℃,晴,南风,1-2级,102,轻度污染,3
2017-10-21,23℃,11℃,晴~多云,南风,1-2级,103,轻度污染,3
2017-10-22,16℃,7℃,多云~晴,东北风,3-4级,104,轻度污染,3
2017-10-23,16℃,5℃,多云~晴,东北风,1-2级,62,良,2
2017-10-24,19℃,8℃,晴,南风,1-2级,69,良,2
2017-10-25,18℃,11℃,多云,南风,1-2级,98,良,2
2017-10-26,21℃,13℃,晴,南风,1-2级,99,良,2
2017-10-27,24℃,15℃,晴,南风,1-2级,112,轻度污染,3
2017-10-28,23℃,8℃,晴~多云,南风,1-2级,134,轻度污染,3
2017-10-29,13℃,3℃,晴,北风,3-4级,48,优,1
2017-10-30,15℃,7℃,晴,南风,1-2级,69,良,2
2017-10-31,17℃,11℃,多云,南风,3-4级,80,良,2
2017-09-01,28℃,20℃,晴,南风,1-2级,65,良,2
2017-09-02,28℃,19℃,晴,南风,1-2级,73,良,2
2017-09-03,28℃,20℃,多云,南风,1-2级,76,良,2
2017-09-04,26℃,20℃,阴~小雨,东南风,1-2级,54,良,2
2017-09-05,27℃,20℃,阴~小雨,南风,1-2级,50,优,1
2017-09-06,28℃,20℃,阴~多云,南风,1-2级,58,良,2
2017-09-07,32℃,23℃,晴,南风,1-2级,56,良,2
2017-09-08,32℃,22℃,晴,南风,1-2级,59,良,2
2017-09-09,32℃,20℃,晴~小雨,南风,1-2级,63,良,2
2017-09-10,23℃,17℃,小雨~多云,北风,1-2级,62,良,2
2017-09-11,29℃,18℃,晴,北风,1-2级,70,良,2
2017-09-12,30℃,19℃,晴,南风,1-2级,85,良,2
2017-09-13,32℃,18℃,晴,南风,1-2级,79,良,2
2017-09-14,31℃,19℃,晴,南风,1-2级,70,良,2
2017-09-15,30℃,20℃,晴,东风,1-2级,98,良,2
2017-09-16,30℃,20℃,晴,南风,1-2级,91,良,2
2017-09-17,29℃,19℃,多云,北风,1-2级,93,良,2
2017-09-18,32℃,23℃,晴~多云,南风,3-4级,113,轻度污染,3
2017-09-19,30℃,19℃,晴,南风,1-2级,87,良,2
2017-09-20,31℃,20℃,晴,东南风,1-2级,84,良,2
2017-09-21,31℃,22℃,晴,南风,3-4级,84,良,2
2017-09-22,30℃,19℃,晴,北风,3-4级,90,良,2
2017-09-23,31℃,23℃,晴,南风,3-4级,107,轻度污染,3
2017-09-24,31℃,21℃,晴~多云,南风,1-2级,74,良,2
2017-09-25,28℃,19℃,多云~阴,南风,1-2级,65,良,2
2017-09-26,26℃,18℃,小雨,北风,1-2级,67,良,2
2017-09-27,25℃,15℃,阴~多云,北风,3-4级,57,良,2
2017-09-28,23℃,12℃,晴,北风,3-4级,65,良,2
2017-09-29,27℃,19℃,晴,南风,3-4级,87,良,2
2017-09-30,27℃,18℃,多云~小雨,南风,3-4级,71,良,2
2017-08-01,32℃,25℃,雷阵雨,东北风,3-4级,66,良,2
2017-08-02,30℃,25℃,中雨,东北风,3-4级,67,良,2
2017-08-03,31℃,26℃,阴~多云,南风,1-2级,54,良,2
2017-08-04,35℃,25℃,晴,南风,1-2级,68,良,2
2017-08-05,35℃,27℃,晴,东北风,1-2级,89,良,2
2017-08-06,34℃,25℃,雷阵雨~多云,北风,1-2级,88,良,2
2017-08-07,34℃,24℃,晴~多云,北风,1-2级,76,良,2
2017-08-08,34℃,24℃,晴~多云,南风,1-2级,90,良,2
2017-08-09,32℃,23℃,雷阵雨~多云,南风,1-2级,77,良,2
2017-08-10,35℃,25℃,多云~晴,南风,1-2级,84,良,2
2017-08-11,35℃,25℃,晴~多云,南风,1-2级,82,良,2
2017-08-12,33℃,23℃,雷阵雨,南风,1-2级,78,良,2
2017-08-13,30℃,23℃,雷阵雨,北风,3-4级,62,良,2
2017-08-14,29℃,22℃,阴~晴,东北风,3-4级,35,优,1
2017-08-15,31℃,22℃,晴,北风,1-2级,48,优,1
2017-08-16,32℃,23℃,多云~雷阵雨,南风,1-2级,74,良,2
2017-08-17,30℃,22℃,雷阵雨,北风,1-2级,64,良,2
2017-08-18,30℃,23℃,雷阵雨,东北风,1-2级,69,良,2
2017-08-19,31℃,22℃,雷阵雨~阴,东北风,1-2级,74,良,2
2017-08-20,31℃,23℃,晴,北风,1-2级,75,良,2
2017-08-21,32℃,24℃,晴,南风,1-2级,73,良,2
2017-08-22,32℃,25℃,多云,南风,1-2级,70,良,2
2017-08-23,31℃,24℃,雷阵雨~中雨,南风,1-2级,54,良,2
2017-08-24,32℃,22℃,阴~晴,东北风,1-2级,57,良,2
2017-08-25,30℃,20℃,晴,北风,1-2级,70,良,2
2017-08-26,30℃,22℃,多云,北风,1-2级,65,良,2
2017-08-27,29℃,20℃,多云~雷阵雨,南风,1-2级,77,良,2
2017-08-28,23℃,19℃,小雨~多云,东北风,1-2级,44,优,1
2017-08-29,22℃,15℃,小雨~中雨,东北风,1-2级,63,良,2
2017-08-30,21℃,15℃,阵雨~晴,南风,1-2级,38,优,1
2017-08-31,27℃,17℃,晴,南风,1-2级,51,良,2
2017-07-01,33℃,24℃,多云,东南风,1-2级,110,轻度污染,3
2017-07-02,34℃,25℃,多云,南风,1-2级,104,轻度污染,3
2017-07-03,35℃,26℃,多云,南风,1-2级,123,轻度污染,3
2017-07-04,36℃,24℃,多云~雷阵雨,南风,1-2级,97,良,2
2017-07-05,34℃,22℃,雷阵雨,南风,1-2级,87,良,2
2017-07-06,29℃,21℃,大雨,南风,1-2级,66,良,2
2017-07-07,33℃,26℃,多云,南风,1-2级,51,良,2
2017-07-08,36℃,28℃,晴,南风,3-4级,63,良,2
2017-07-09,34℃,25℃,多云,南风,3-4级,51,良,2
2017-07-10,35℃,24℃,晴,西南风,1-2级,78,良,2
2017-07-11,36℃,28℃,晴,南风,3-4级,73,良,2
2017-07-12,38℃,29℃,晴,南风,3-4级,57,良,2
2017-07-13,37℃,28℃,晴~多云,南风,3-4级,55,良,2
2017-07-14,37℃,26℃,雷阵雨,南风,1-2级,53,良,2
2017-07-15,31℃,24℃,雷阵雨~中雨,无持续风向,微风,51,良,2
2017-07-16,29℃,24℃,雷阵雨,北风,1-2级,52,良,2
2017-07-17,31℃,24℃,雷阵雨,南风,1-2级,73,良,2
2017-07-18,32℃,25℃,雷阵雨~多云,南风,3-4级,55,良,2
2017-07-19,33℃,27℃,多云,南风,3-4级,44,优,1
2017-07-20,35℃,27℃,多云,南风,3-4级,51,良,2
2017-07-21,36℃,29℃,多云,南风,1-2级,53,良,2
2017-07-22,34℃,27℃,多云,南风,1-2级,120,轻度污染,3
2017-07-23,35℃,24℃,多云~雷阵雨,南风,1-2级,118,轻度污染,3
2017-07-24,32℃,25℃,雷阵雨,北风,1-2级,138,轻度污染,3
2017-07-25,32℃,25℃,雷阵雨~多云,北风,1-2级,123,轻度污染,3
2017-07-26,33℃,24℃,雷阵雨,北风,1-2级,81,良,2
2017-07-27,29℃,23℃,雷阵雨,北风,1-2级,65,良,2
2017-07-28,29℃,23℃,阵雨~多云,东北风,1-2级,114,轻度污染,3
2017-07-29,26℃,21℃,阵雨~多云,北风,1-2级,48,优,1
2017-07-30,28℃,20℃,小雨,东北风,1-2级,120,轻度污染,3
2017-07-31,28℃,23℃,小雨,东北风,1-2级,186,中度污染,4
2017-06-01,32℃,21℃,晴,北风,3-4级,116,轻度污染,3
2017-06-02,34℃,15℃,雷阵雨,南风,3-4级,97,良,2
2017-06-03,27℃,17℃,多云~晴,东北风,1-2级,67,良,2
2017-06-04,31℃,20℃,晴,东南风,1-2级,89,良,2
2017-06-05,25℃,15℃,多云~小到中雨,北风,1-2级,58,良,2
2017-06-06,21℃,14℃,小雨~多云,北风,3-4级,49,优,1
2017-06-07,30℃,20℃,晴~多云,南风,1-2级,68,良,2
2017-06-08,32℃,23℃,多云,南风,3-4级,82,良,2
2017-06-09,34℃,24℃,晴,南风,1-2级,73,良,2
2017-06-10,33℃,23℃,多云,北风,1-2级,109,轻度污染,3
2017-06-11,31℃,22℃,多云~阴,南风,1-2级,104,轻度污染,3
2017-06-12,28℃,18℃,雷阵雨,南风,3-4级,94,良,2
2017-06-13,26℃,18℃,雷阵雨~多云,北风,1-2级,102,轻度污染,3
2017-06-14,32℃,21℃,晴,北风,1-2级,154,中度污染,4
2017-06-15,34℃,23℃,晴,南风,1-2级,126,轻度污染,3
2017-06-16,35℃,24℃,晴,南风,1-2级,108,轻度污染,3
2017-06-17,36℃,27℃,晴,南风,3-4级,98,良,2
2017-06-18,35℃,27℃,晴~多云,南风,3-4级,97,良,2
2017-06-19,34℃,23℃,多云~雷阵雨,南风,3-4级,89,良,2
2017-06-20,33℃,24℃,雷阵雨~晴,南风,1-2级,101,轻度污染,3
2017-06-21,35℃,25℃,多云,东南风,3-4级,93,良,2
2017-06-22,32℃,21℃,雷阵雨,南风,3-4级,89,良,2
2017-06-23,29℃,20℃,雷阵雨~中雨,南风,1-2级,86,良,2
2017-06-24,27℃,19℃,雷阵雨~多云,北风,3-4级,73,良,2
2017-06-25,28℃,20℃,多云,北风,1-2级,65,良,2
2017-06-26,31℃,21℃,多云~晴,北风,1-2级,88,良,2
2017-06-27,33℃,24℃,晴,南风,1-2级,94,良,2
2017-06-28,35℃,26℃,晴,南风,1-2级,102,轻度污染,3
2017-06-29,35℃,26℃,晴,南风,1-2级,93,良,2
2017-06-30,34℃,25℃,雷阵雨~多云,南风,1-2级,87,良,2
2017-05-01,30℃,19℃,多云,南风,1-2级,215,重度污染,5
2017-05-02,30℃,17℃,多云,南风,3-4级,107,轻度污染,3
2017-05-03,26℃,15℃,多云~雷阵雨,南风,3-4级,68,良,2
2017-05-04,25℃,16℃,多云~晴,北风,3-4级,100,良,2
2017-05-05,24℃,12℃,晴,西北风,4-5级,249,重度污染,5
2017-05-06,26℃,18℃,晴,西南风,3-4级,182,中度污染,4
2017-05-07,30℃,20℃,晴~多云,西南风,3-4级,186,中度污染,4
2017-05-08,26℃,15℃,雷阵雨,南风,1-2级,120,轻度污染,3
2017-05-09,27℃,17℃,多云~晴,北风,1-2级,74,良,2
2017-05-10,31℃,21℃,晴,南风,3-4级,96,良,2
2017-05-11,32℃,18℃,多云,南风,3-4级,96,良,2
2017-05-12,30℃,19℃,晴,南风,3-4级,125,轻度污染,3
2017-05-13,28℃,15℃,晴,北风,3-4级,108,轻度污染,3
2017-05-14,25℃,16℃,多云,北风,1-2级,92,良,2
2017-05-15,25℃,16℃,多云,南风,1-2级,97,良,2
2017-05-16,30℃,22℃,晴,南风,3-4级,64,良,2
2017-05-17,33℃,25℃,晴,南风,3-4级,78,良,2
2017-05-18,35℃,26℃,晴,南风,4-5级,87,良,2
2017-05-19,33℃,22℃,多云,南风,3-4级,76,良,2
2017-05-20,32℃,22℃,晴,南风,1-2级,106,轻度污染,3
2017-05-21,32℃,23℃,晴,南风,1-2级,99,良,2
2017-05-22,31℃,16℃,多云~小到中雨,南风,3-4级,118,轻度污染,3
2017-05-23,24℃,13℃,多云~晴,北风,3-4级,55,良,2
2017-05-24,30℃,20℃,晴,南风,1-2级,73,良,2
2017-05-25,29℃,17℃,晴,北风,3-4级,81,良,2
2017-05-26,32℃,21℃,晴,南风,1-2级,86,良,2
2017-05-27,36℃,28℃,晴,南风,3-4级,89,良,2
2017-05-28,37℃,28℃,晴,南风,4-5级,91,良,2
2017-05-29,35℃,26℃,晴~多云,南风,3-4级,83,良,2
2017-05-30,33℃,20℃,多云~雷阵雨,北风,1-2级,121,轻度污染,3
2017-05-31,32℃,21℃,多云,北风,1-2级,111,轻度污染,3
2017-04-01,20℃,9℃,晴,南风,1-2级,98,良,2
2017-04-02,24℃,14℃,晴,南风,3-4级,99,良,2
2017-04-03,24℃,13℃,晴~多云,南风,3-4级,98,良,2
2017-04-04,18℃,11℃,小雨,南风,1-2级,87,良,2
2017-04-05,19℃,9℃,阴~多云,北风,1-2级,109,轻度污染,3
2017-04-06,24℃,12℃,晴,南风,1-2级,116,轻度污染,3
2017-04-07,24℃,14℃,晴~多云,南风,1-2级,207,重度污染,5
2017-04-08,18℃,8℃,小雨~阴,东北风,3-4级,190,中度污染,4
2017-04-09,17℃,7℃,多云,北风,3-4级,79,良,2
2017-04-10,16℃,7℃,多云,南风,1-2级,93,良,2
2017-04-11,19℃,9℃,晴,南风,1-2级,90,良,2
2017-04-12,22℃,13℃,晴~多云,南风,3-4级,128,轻度污染,3
2017-04-13,21℃,13℃,雷阵雨~阴,南风,4-5级,85,良,2
2017-04-14,25℃,15℃,多云~晴,南风,1-2级,74,良,2
2017-04-15,29℃,19℃,晴~多云,南风,1-2级,97,良,2
2017-04-16,23℃,14℃,小到中雨~小雨,南风,1-2级,125,轻度污染,3
2017-04-17,27℃,16℃,多云,南风,3-4级,140,轻度污染,3
2017-04-18,23℃,15℃,晴~多云,北风,3-4级,103,轻度污染,3
2017-04-19,21℃,11℃,小雨~阴,南风,3-4级,87,良,2
2017-04-20,22℃,11℃,晴~阴,南风,1-2级,69,良,2
2017-04-21,18℃,9℃,多云~晴,北风,3-4级,83,良,2
2017-04-22,23℃,17℃,晴,南风,3-4级,83,良,2
2017-04-23,26℃,19℃,晴~多云,南风,4-5级,80,良,2
2017-04-24,24℃,13℃,雷阵雨~多云,东北风,3-4级,96,良,2
2017-04-25,20℃,9℃,多云,北风,3-4级,118,轻度污染,3
2017-04-26,22℃,10℃,晴,北风,1-2级,100,良,2
2017-04-27,24℃,13℃,晴,北风,1-2级,79,良,2
2017-04-28,28℃,18℃,晴,西南风,1-2级,86,良,2
2017-04-29,32℃,23℃,晴,南风,3-4级,90,良,2
2017-04-30,31℃,18℃,晴~多云,南风,3-4级,114,轻度污染,3
2017-03-01,8℃,-2℃,多云~晴,北风,4-5级,120,轻度污染,3
2017-03-02,13℃,1℃,晴,南风,3-4级,75,良,2
2017-03-03,16℃,5℃,晴,南风,3-4级,87,良,2
2017-03-04,16℃,4℃,晴~多云,北风,1-2级,153,中度污染,4
2017-03-05,11℃,-1℃,晴,北风,3-4级,171,中度污染,4
2017-03-06,13℃,0℃,晴~多云,西南风,3-4级,92,良,2
2017-03-07,9℃,-2℃,晴,北风,3-4级,62,良,2
2017-03-08,12℃,2℃,晴,北风,1-2级,70,良,2
2017-03-09,16℃,3℃,晴,南风,1-2级,79,良,2
2017-03-10,18℃,7℃,晴~多云,南风,1-2级,96,良,2
2017-03-11,19℃,7℃,多云~阴,南风,1-2级,138,轻度污染,3
2017-03-12,11℃,0℃,多云,北风,4-5级,157,中度污染,4
2017-03-13,12℃,0℃,晴,北风,1-2级,86,良,2
2017-03-14,15℃,4℃,晴,南风,1-2级,92,良,2
2017-03-15,16℃,7℃,晴~多云,南风,1-2级,107,轻度污染,3
2017-03-16,17℃,8℃,多云~晴,南风,3-4级,97,良,2
2017-03-17,18℃,9℃,多云~晴,南风,3-4级,101,轻度污染,3
2017-03-18,20℃,9℃,晴,北风,1-2级,134,轻度污染,3
2017-03-19,20℃,9℃,晴~多云,南风,1-2级,106,轻度污染,3
2017-03-20,13℃,3℃,小雨~多云,北风,1-2级,92,良,2
2017-03-21,16℃,8℃,晴,东北风,1-2级,93,良,2
2017-03-22,14℃,6℃,多云~阴,南风,1-2级,112,轻度污染,3
2017-03-23,14℃,7℃,阴~小雨,东南风,1-2级,137,轻度污染,3
2017-03-24,13℃,5℃,小雨,南风,1-2级,112,轻度污染,3
2017-03-25,13℃,5℃,多云,北风,1-2级,94,良,2
2017-03-26,15℃,6℃,晴,北风,1-2级,76,良,2
2017-03-27,16℃,5℃,晴~中雨,北风,1-2级,75,良,2
2017-03-28,8℃,2℃,小雨~晴,北风,3-4级,110,轻度污染,3
2017-03-29,18℃,6℃,晴~多云,南风,1-2级,85,良,2
2017-03-30,16℃,6℃,阴~小雨,南风,1-2级,148,轻度污染,3
2017-03-31,15℃,5℃,多云~晴,北风,1-2级,107,轻度污染,3
2017-02-01,5℃,-4℃,晴,北风,1-2级,115,轻度污染,3
2017-02-02,7℃,-4℃,多云~阴,南风,1-2级,126,轻度污染,3
2017-02-03,9℃,3℃,多云,南风,1-2级,149,轻度污染,3
2017-02-04,9℃,0℃,多云,南风,1-2级,176,中度污染,4
2017-02-05,7℃,-2℃,晴,北风,1-2级,167,中度污染,4
2017-02-06,6℃,-3℃,多云,北风,3-4级,104,轻度污染,3
2017-02-07,4℃,-2℃,多云~阴,东北风,1-2级,81,良,2
2017-02-08,2℃,-6℃,阴~多云,北风,3-4级,91,良,2
2017-02-09,3℃,-7℃,晴,北风,3-4级,54,良,2
2017-02-10,4℃,-5℃,晴,北风,1-2级,70,良,2
2017-02-11,8℃,-2℃,晴,南风,1-2级,92,良,2
2017-02-12,13℃,0℃,晴,南风,1-2级,112,轻度污染,3
2017-02-13,13℃,1℃,晴,北风,1-2级,154,中度污染,4
2017-02-14,14℃,3℃,晴,南风,3-4级,261,重度污染,5
